PLEL;E110049-005;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T09:12:13+01:00
PLEL;E110049-006;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T09:12:13+01:00
PLEL;E110050-001;2018-01-01T00:00:00+01:00;5816640.0;2015-06-18T06:36:08+02:00;2015-06-17T15:02:26+02:00
PLEL;E110051-001;2018-01-01T00:00:00+01:00;3723000.0;2016-11-15T11:00:51+01:00;2016-11-15T09:46:49+01:00
PLEL;E110051-002;2018-01-01T00:00:00+01:00;3723000.0;2016-11-15T11:00:51+01:00;2016-11-15T09:47:15+01:00
PLEL;E110052-001;2018-01-01T00:00:00+01:00;5520400.0;2016-11-15T11:00:52+01:00;2016-11-15T09:44:49+01:00
PLEL;E110056-001;2018-01-01T00:00:00+01:00;0.0;2015-09-02T06:36:31+02:00;2015-09-01T10:02:15+02:00
PLEL;E110056-002;2018-01-01T00:00:00+01:00;0.0;2015-09-02T06:36:31+02:00;2015-09-01T10:02:15+02:00
PLEL;E110056-003;2018-01-01T00:00:00+01:00;0.0;2015-09-02T06:36:32+02:00;2015-09-01T10:02:15+02:00
PLEL;E110058-001;2018-01-01T00:00:00+01:00;0.0;2016-12-10T06:27:29+01:00;2016-12-09T15:15:31+01:00
PLEL;E110059-001;2018-01-01T00:00:00+01:00;0.0;2016-12-10T06:27:29+01:00;2016-12-09T15:15:31+01:00
PLEL;E110062-001;2018-01-01T00:00:00+01:00;0.0;2016-10-27T06:27:18+02:00;2016-10-26T15:11:06+02:00
PLEL;E110063-002;2018-01-01T00:00:00+01:00;0.0;2015-01-01T06:36:09+01:00;2014-12-01T15:01:32+01:00
PLEL;E110063-003;2018-01-01T00:00:00+01:00;0.0;2015-01-01T06:36:09+01:00;2014-12-01T15:01:32+01:00
PLEL;E110065-001;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:56+01:00
PLEL;E110065-002;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:33+01:00
PLEL;E110066-001;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:43:56+01:00
PLEL;E110066-002;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:00+01:00
PLEL;E110067-002;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:04+01:00
PLEL;E110067-003;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:29+01:00
PLEL;E110069-001;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:45:38+01:00
PLEL;E110070-002;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:44:26+01:00
PLEL;E110070-003;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:46:07+01:00
PLEL;E110071-001;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:45:10+01:00
PLEL;E110071-002;2018-01-01T00:00:00+01:00;0.0;2015-03-17T06:36:36+01:00;2015-03-16T14:45:08+01:00
PLEL;E110102-001;2018-01-01T00:00:00+01:00;0.0;2015-12-30T06:37:21+01:00;2015-12-29T12:03:32+01:00
PLEL;E110102-002;2018-01-01T00:00:00+01:00;0.0;2015-12-30T06:37:21+01:00;2015-12-29T12:03:32+01:00
PLEL;E110115-001;2018-01-01T00:00:00+01:00;3885840.0;2015-01-10T06:36:13+01:00;2015-01-09T14:02:18+01:00
PLEL;E110126-001;2018-01-01T00:00:00+01:00;0.0;2015-01-01T06:36:09+01:00;2014-12-11T09:39:08+01:00
PLEL;E110126-002;2018-01-01T00:00:00+01:00;0.0;2015-01-01T06:36:09+01:00;2014-12-11T09:39:08+01:00
PLEL;E110166-002;2018-01-01T00:00:00+01:00;2628000.0;2016-12-09T06:27:22+01:00;2016-12-08T15:01:03+01:00
PLEL;E110167-002;2018-01-01T00:00:00+01:00;1042440.0;2016-12-09T06:27:22+01:00;2016-12-08T15:01:04+01:00
PLEL;E110168-002;2018-01-01T00:00:00+01:00;1541760.0;2016-12-09T06:27:22+01:00;2016-12-08T15:01:03+01:00
PLEL;E110169-001;2018-01-01T00:00:00+01:00;0.0;2016-12-22T06:27:12+01:00;2016-12-21T13:59:35+01:00
PLEL;E110213-001;2018-01-01T00:00:00+01:00;0.0;2016-12-10T06:27:29+01:00;2016-12-09T15:15:31+01:00
PLEL;E110258-001;2018-01-01T00:00:00+01:00;2945988.0;2017-01-01T06:27:18+01:00;2017-01-01T01:14:48+01:00
PLEL;E110270-001;2018-01-01T00:00:00+01:00;0.0;2016-12-10T06:27:30+01:00;2016-12-09T15:15:31+01:00
PLEL;E110271-001;2018-01-01T00:00:00+01:00;0.0;2016-12-16T06:27:16+01:00;2016-12-15T11:04:30+01:00
PLEL;E110271-002;2018-01-01T00:00:00+01:00;0.0;2016-12-16T06:27:16+01:00;2016-12-15T11:04:30+01:00
PLEL;E110280-001;2018-01-01T00:00:00+01:00;0.0;2016-11-15T11:00:52+01:00;2016-11-15T11:00:08+01:00
PLEL;E110282-001;2018-01-01T00:00:00+01:00;0.0;2016-11-15T11:00:52+01:00;2016-11-15T11:00:08+01:00
PLEL;E110286-001;2018-01-01T00:00:00+01:00;0.0;2015-10-13T17:41:00+02:00;2015-10-13T12:34:12+02:00
PLEL;E110322-001;2018-01-01T00:00:00+01:00;3731760.0;2016-09-01T06:26:51+02:00;2016-08-31T14:07:14+02:00
PLEL;E110370-004;2018-01-01T00:00:00+01:00;954840.0;2017-01-01T06:27:18+01:00;2017-01-01T01:14:46+01:00
PLEL;E110374-001;2018-01-01T00:00:00+01:00;0.0;2015-07-21T06:36:30+02:00;2015-07-20T12:27:03+02:00
PLEL;E110375-001;2018-01-01T00:00:00+01:00;0.0;2017-01-10T06:27:06+01:00;2017-01-09T08:05:12+01:00
PLEL;E110377-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:14+01:00
PLEL;E110382-001;2018-01-01T00:00:00+01:00;1261440.0;2015-04-29T06:36:49+02:00;2015-04-28T14:41:04+02:00
PLEL;E110382-002;2018-01-01T00:00:00+01:00;1261440.0;2015-04-29T06:36:49+02:00;2015-04-28T14:41:05+02:00
PLEL;E110408-001;2018-01-01T00:00:00+01:00;0.0;2016-06-01T06:27:02+02:00;2016-06-01T00:00:02+02:00
PLEL;E110409-001;2018-01-01T00:00:00+01:00;0.0;2016-06-01T06:27:02+02:00;2016-06-01T00:00:02+02:00
PLEL;E110410-001;2018-01-01T00:00:00+01:00;0.0;2016-06-01T06:27:02+02:00;2016-06-01T00:00:02+02:00
PLEL;E110435-001;2018-01-01T00:00:00+01:00;0.0;2015-12-15T15:02:19+01:00;2015-12-15T10:36:48+01:00
PLEL;E110436-001;2018-01-01T00:00:00+01:00;0.0;2016-05-14T06:27:29+02:00;2016-05-13T12:14:30+02:00
